,accepted,date,groupNm,lat,limit,lon,place,title,waiting
527,17,2015-08-27,「Pythonエンジニア養成読本」読書会,35.647352500000,39.0,139.713237200000,アライドアーキテクツ,['「Pythonエンジニア養成読本」読書会 04'],0
528,9,2015-08-22,PyData.Okinawa,26.273964000000,10.0,127.728946600000,Gwave Space プレゼンテーションルームB,['PyData.Okinawa Meetup #4 - モデル選択'],0
529,52,2015-08-31,BPStudy,35.682438700000,53.0,139.701713900000,国際英語学校代々木教会ビル会場 大会議室6Ｆ,['BPStudy#96'],7
530,14,2015-08-20,Wantedly,35.639844400000,15.0,139.722171800000,Wantedly白金台オフィス,['コミュニティ運営の秘訣を知りたい人、『Sync Meetup』に集まれ！！'],0
531,8,2015-08-29,タネマキGAE,35.461116800000,8.0,139.615507400000,タネマキ,['GAE (Go/Python) もくもく勉強会 in 横浜タネマキ vol.20'],1
532,11,2015-08-26,Python ボルダリング部,35.695817500000,,139.698902600000,APEXクライミングジム新宿西口店,['Python ボルダリング部 #67'],0
533,6,2015-08-13,自然言語処理を学ぶ会,35.670503400000,17.0,139.687518100000,白ヤギコーポレーション,['入門自然言語処理を学ぶ会 - 第2回'],0
534,114,2015-08-07,匠,35.626610400000,120.0,139.740987400000,マイクロソフト品川本社,['匠の夏まつり'],0
535,7,2015-08-02,まったりもくもく会,35.606524200000,7.0,139.655076100000,ギークハウス自由が丘,['もくもく会@ギークハウス自由が丘  / GeekHouseDay'],5
536,80,2015-08-02,FPGAエクストリーム・コンピューティング,35.670072700000,80.0,139.768011700000,ドワンゴ セミナールーム（歌舞伎座タワー 14F）,['FPGAエクストリーム・コンピューティング 第7回'],194
537,1,2015-08-01,でじぽろ,43.065601500000,20.0,141.374227600000,インフィニットループ,['でじぽろ\u3000#1'],0
538,0,2015-08-09, ,35.691525500000,10.0,139.761519700000,ちよだプラネットフォームスクウェア,['Raspberry Pi2@Pythonでプログラミング体験セミナー'],0
539,19,2015-08-22, ,38.264157500000,40.0,140.871943200000,株式会社メンバーズ ウェブガーデン仙台,['GCPUG In Sendai #2'],0
540,6,2015-08-09,PyLadies Tokyo,35.655261600000,20.0,139.693729900000,VOYAGE GROUP,['PyLadies Tokyo - スタッフ作業日 #1'],0
541,82,2015-08-06,統計処理及び機械学習に基づくデータマイニング勉強会,35.646015300000,82.0,139.703815000000,株式会社デジタルガレージセミナールーム（代官山DGビル9F）,['統計処理及び機械学習に基づくデータマイニング勉強会 #05'],8
542,2,2015-08-19,Plone JP,35.707590800000,10.0,139.778459800000,CMSコミュニケーションズ,['Plone研究会第47期 #3'],0
543,16,2015-08-01,Python mini Hack-a-thon,35.686419300000,20.0,139.703462800000,ビープラウド会議室,['(第56回)Python mini Hack-a-thon'],0
544,3,2015-08-06, ,35.669459000000,10.0,139.752869800000,OpenEye Japan,['オープンアイ・ツールキット・トレーニング（初級コース二日間）'],0
545,9,2015-08-02,未年の会,35.693872800000,10.0,139.702096500000,ジンギスカン霧島,['Python未年の会 新年会 2015'],0
546,4,2015-08-07,ぼちぼちHaskell勉強会＠札幌,43.072222200000,10.0,141.349437300000,ユーザーサイド株式会社 会議室,['ぼちぼちHaskell勉強会＠札幌 #14'],0
547,28,2015-09-10,Start Python Club,35.685400600000,60.0,139.740574000000,クリーク・アンド・リバー社,['業務のためのPython勉強会#4'],0
548,17,2015-09-17,「Pythonエンジニア養成読本」読書会,35.647352500000,41.0,139.713237200000,アライドアーキテクツ,['「Pythonエンジニア養成読本」読書会 05(最終回)'],0
549,15,2015-09-05,クラウド温泉,43.142587800000,24.0,141.039165700000,ロッヂ・ガルミッシュ,['クラウド温泉5.0＠小樽 ― MLスペシャル'],0
550,8,2015-09-27,まったりもくもく会,35.606524200000,8.0,139.655076100000,ギークハウス自由が丘,['まったりもくもく会@ギークハウス自由が丘  / GeekHouseDay'],1
551,42,2015-09-29,BPStudy,35.682438700000,53.0,139.701713900000,国際英語学校代々木教会ビル会場 大会議室6Ｆ,['BPStudy#97'],0
552,7,2015-09-19,PyData.Okinawa,26.273964000000,10.0,127.728946600000,Gwave Space プレゼンテーションルームB,['PyData.Okinawa Meetup #5 - 復習ミニハッカソン'],0
553,4,2015-09-27,PyLadies Tokyo,35.655261600000,20.0,139.693729900000,VOYAGE GROUP,['PyLadies Tokyo - スタッフ作業日 #3'],0
554,4,2015-09-17,自然言語処理を学ぶ会,35.670503400000,17.0,139.687518100000,白ヤギコーポレーション,['入門自然言語処理を学ぶ会 - 第3回'],0
555,9,2015-09-12,Python東海,35.197961200000,27.0,136.912738700000,北生涯学習センター 第1集会室,['Python東海 第28回勉強会'],0
556,7,2015-09-20,タネマキGAE,35.461116800000,8.0,139.615507400000,タネマキ,['GAE (Go/Python) もくもく勉強会 in 横浜タネマキ vol.21'],0
557,16,2015-09-18,Python ボルダリング部,35.699858000000,,139.768019100000,B-PUMP Tokyo 秋葉原,['Python ボルダリング部 #68'],0
558,25,2015-09-04,Python mini Hack-a-thon,36.553117300000,25.0,138.349743600000,ペンション マウンテンパパ,['Python mini hack-a-thon 夏山合宿 2015'],0
559,2,2015-09-12,Python東海,35.197961200000,11.0,136.912738700000,北生涯学習センター 第2和室,['Python東海 第2回もくもく会'],0
560,3,2015-09-13,PyLadies Tokyo,35.655261600000,20.0,139.693729900000,VOYAGE GROUP,['PyLadies Tokyo - スタッフ作業日 #2'],0
561,0,2015-09-20, ,35.691525500000,10.0,139.761519700000,ちよだプラネットフォームスクウェア,['Raspberry Pi2@Pythonでプログラミング体験セミナー'],0
562,33,2015-09-23,IGGG Meetup,36.423046900000,,139.348768700000,群馬大学桐生キャンパス　総合研究棟502,['IGGG Meetup 2015 Summer'],0
563,5,2015-09-16,Plone JP,35.707590800000,10.0,139.778459800000,CMSコミュニケーションズ,['Plone研究会第48期 #1'],0
564,65,2015-10-14,Start Python Club,35.685400600000,85.0,139.740574000000,クリーク・アンド・リバー社,['業務のためのPython勉強会#5'],0
565,9,2015-10-17,PyData.Okinawa,26.273964000000,10.0,127.728946600000,Gwave Space プレゼンテーションルームB,['PyData.Okinawa #6 - 「データサイエンティスト養成読本：機械学習入門編」読書会 1'],0
566,5,2015-10-27,WEBプログラマーの会,35.689487500000,,139.691706400000,skype通話,['もくもくWEBプログラミング作業 at Skype'],0
567,0,2015-10-31,Sphinx-users.jp,34.706466900000,20.0,135.503245200000,ECCコンピュータ専門学校 2号館3F 2303教室,['Sphinx ワークショップ@関西（2015/10）'],0
568,66,2015-10-31, ,35.658030700000,75.0,139.708864200000,株式会社mixi,['3DCG Meetup #08'],0
569,44,2015-10-15,Tech-Circle,35.695876800000,44.0,139.690339800000,TIS株式会社 東京本社,['Tech-Circle Chainerを用いた自然言語処理でソースコード自動生成に挑戦(ハンズオン)'],41
570,21,2015-10-24,PyLadies Tokyo,35.655261600000,30.0,139.693729900000,VOYAGE GROUP,['PyLadies Tokyo - 一周年記念パーティ'],0
571,8,2015-10-22,自然言語処理を学ぶ会,35.670503400000,17.0,139.687518100000,白ヤギコーポレーション,['入門自然言語処理を学ぶ会 - 第4回'],0
572,11,2015-10-30,pyKy,35.622174800000,12.0,139.730954800000,品川産業支援交流施設 SHIP 第2会議室,['Kivy 勉強会#1'],0
573,47,2015-10-27,BPStudy,35.682474800000,53.0,139.702033300000,代々木研修室　Ｋビル会議室A室,['BPStudy#98'],0
574,31,2015-10-23,PyData.Tokyo,35.658774900000,33.0,139.705222800000,デンソーアイティーラボラトリ,['PyData.Tokyo Meetup #6 - データマイニングコンペティション'],55
575,0,2015-10-25,TENTOイベント,35.637981100000,30.0,139.734465200000,東海大学 高輪キャンパス,['第4回 TENTOプレゼン大会 (一般観覧)'],0
576,7,2015-10-17,でじぽろ,43.070533500000,23.0,141.347107000000,北海道大学附属図書館4階グループ学習室3,"[""でじぽろ\u3000#1'""]",0
577,30,2015-10-10,teratail,35.659024900000,30.0,139.703473000000,渋谷ヒカリエ17F(レバレジーズ株式会社),['【30名限定！】Laravel5.1体験ハンズオンセミナー！！'],4
578,2,2015-10-15,Goodfind Engineer,35.705025100000,30.0,139.707992800000,新宿コズミックセンター 3F 大会議室,['【早稲田大生限定】データ分析やWebアプリケーションに役立つ！1日で学ぶPython 実践入門'],0
579,0,2015-10-13, ,35.684043000000,,139.702188000000,代々木,['(Copy)data science with R(or python)'],0
580,1,2015-10-12, ,35.684043000000,,139.702188000000,代々木,['data science with R(or python)'],0
581,3,2015-10-24,北千住発！ITエンジニア交流促進企画collabostarter(コラボスターター)プロジェクト,35.747437700000,4.0,139.809969200000,ギャラリーカフェバー Coffee And Tales コーヒーアンドテイルズ,['超気軽にRuby On Rails をはじめよう@北千住'],0
582,0,2015-10-31, ,35.697277900000,5.0,139.774249300000,東京都中小企業振興公社　秋葉原庁舎 会議室４,['Raspberry Pi2@Pythonでプログラミング体験セミナー'],0
583,4,2015-10-25,タネマキGAE,35.461116800000,8.0,139.615507400000,タネマキ,['GAE (Go/Python) もくもく勉強会 in 横浜タネマキ vol.22'],0
584,7,2015-10-25,プログラミングを勉強しようの会,35.606500400000,8.0,139.655073600000,ギークハウス自由が丘,['全国ギークハウスもくもく会@ギークハウス自由が丘'],0
585,4,2015-10-10,プログラミングを勉強しようの会,35.606500400000,8.0,139.655073600000,ギークハウス自由が丘,['プログラミングを勉強しようの会@ギークハウス自由が丘'],0
586,542,2015-10-10,PyCon JP,35.621070100000,542.0,139.775829500000,"東京国際交流館プラザ平成/Tokyo International Exchange Center, Plaza Heisei",['PyCon JP 2015'],0
587,3,2015-10-10,PyCon JP,35.621070100000,3.0,139.775829500000,"東京国際交流館プラザ平成/Tokyo International Exchange Center, Plaza Heisei",['PyCon JP 2015 (別途払込)'],0
588,8,2015-10-03,プログラミングを勉強しようの会,35.606500400000,12.0,139.655073600000,ギークハウス自由が丘,['プログラミングを勉強しようの会@ギークハウス自由が丘'],0
589,8,2015-10-15,Python ボルダリング部,35.695817500000,,139.698902600000,APEXクライミングジム新宿西口店,['Python ボルダリング部 #69'],0
590,73,2015-10-08,統計処理及び機械学習に基づくデータマイニング勉強会,35.646015300000,82.0,139.703815000000,株式会社デジタルガレージセミナールーム（代官山DGビル9F）,['統計処理及び機械学習に基づくデータマイニング勉強会 #06（最終回） ※懇親会あり'],0
591,0,2015-10-22,組合せ最適化研究所,35.697763600000,,139.667732800000,(株)構造計画研究所 地下1F,['「今日から使える!組合せ最適化」出版記念セミナー'],0
592,80,2015-10-09,PyCon JP,35.621070100000,110.0,139.775829500000,東京国際交流館プラザ平成,['PyCon JP 2015  チュートリアル'],0
593,20,2015-10-11,PyCon JP,35.621070100000,20.0,139.775829500000,"東京国際交流館プラザ平成/Tokyo International Exchange Center, Plaza Heisei",['PyCon JP 2015: 子ども向けワークショップ'],0
594,30,2015-10-02,Python札幌,43.065031400000,37.0,141.349909900000,クリプトン・フューチャー・メディア株式会社 会議室,['Python入門者向けハンズオン #2 2015-10-02'],0
595,50,2015-10-17,【フリースタイル】もくもく会,35.696031100000,60.0,139.690523000000,ポート株式会社,['第9回【フリースタイル】もくもく会【学生歓迎！】'],0
596,6,2015-10-03,PyLadies Tokyo,35.655261600000,20.0,139.693729900000,VOYAGE GROUP,['PyLadies Tokyo - スタッフ作業日 #4'],0
597,4,2015-10-21,Plone JP,35.707590800000,10.0,139.778459800000,CMSコミュニケーションズ,['Plone研究会第48期 #2'],0
598,81,2015-11-09,Start Python Club,35.685400600000,90.0,139.740574000000,クリーク・アンド・リバー社,['みんなのPython勉強会#6'],0
599,2,2015-11-28,web3.AKB,35.657614100000,10.0,139.708239200000,タマリバ＠渋谷,['Web3.js - 仮想通貨もくもく会'],2
600,26,2015-11-28,機械学習　名古屋,35.150364600000,,136.907912500000,イーブル名古屋(生活科学研修室),['機械学習\u3000名古屋\u3000第２回勉強会\u3000今回は実装・ハンズオン形式！'],0
601,42,2015-11-22,PyCon JP,34.394618800000,50.0,132.455375700000,サテライトキャンパスひろしま,['PyCon mini Hiroshima 2015'],0
602,25,2015-11-30,BPStudy,35.682474800000,56.0,139.702033300000,代々木研修室　Ｋビル会議室A室,['BPStudy#99'],0
603,34,2015-11-26,PyData.Tokyo,35.658774900000,36.0,139.705222800000,デンソーアイティーラボラトリ,['PyData.Tokyo Hackathon #2 - TensorFlow'],33
604,6,2015-11-21,北千住発！ITエンジニア交流促進企画collabostarter(コラボスターター)プロジェクト,35.747437700000,6.0,139.809969200000,ギャラリーカフェバー Coffee And Tales コーヒーアンドテイルズ,['超気軽にRuby On Rails をはじめよう@北千住\u3000第3回'],4
605,7,2015-11-19,自然言語処理を学ぶ会,35.670503400000,17.0,139.687518100000,白ヤギコーポレーション,['入門自然言語処理を学ぶ会 - 第5回'],0
606,8,2015-11-19,pyKy,35.622174800000,12.0,139.730954800000,品川産業支援交流施設 SHIP 第2会議室,['Kivy 勉強会#2'],0
607,2,2015-11-16,Pyramidもくもく会,35.685425600000,6.0,139.740552000000,クリーク・アンド・リバー社,['Pyramidもくもく会 2015.11'],0
608,17,2015-11-14,kintone & AWS ハンズオン祭り,35.682560800000,20.0,139.772286600000,サイボウズ 東京オフィス,['AWS Lambdaによるサーバレスアーキテクチャの基本に触れてみよう！'],0
609,5,2015-11-23,Goodfind Engineer,36.081714000000,,140.114286800000,つくばサイエンス・インフォメーションセンター 大会議室,['【筑波開催】1日で学ぶPython実践入門〜基本文法から頻出ライブラリまで'],0
610,5,2015-11-22,タネマキGAE,35.461116800000,8.0,139.615507400000,タネマキ,['GAE (Go/Python) もくもく勉強会 in 横浜タネマキ vol.23'],0
611,3,2015-11-25,hbstudy,35.690990200000,25.0,139.712878100000,株式会社ハートビーツ,['hbstudy#69'],0
612,5,2015-11-21,PyLadies Tokyo,35.655261600000,,139.693729900000,VOYAGE GROUP,['PyLadies Tokyo - スタッフ作業日 #5'],0
613,11,2015-11-14,PyData.Okinawa,26.273964000000,11.0,127.728946600000,Gwave Space プレゼンテーションルームB,['PyData.Okinawa #7 - 「データサイエンティスト養成読本：機械学習入門編」読書会 2'],0
614,17,2015-11-28,PyLadies Kyoto,35.024896300000,,135.776909100000,CAMPHOR- HOUSE,['PyLadies Kyoto Meetup #1'],0
615,6,2015-11-07,北千住発！ITエンジニア交流促進企画collabostarter(コラボスターター)プロジェクト,35.747437700000,6.0,139.809969200000,ギャラリーカフェバー Coffee And Tales コーヒーアンドテイルズ,['超気軽にRuby On Rails をはじめよう@北千住\u3000第2回'],2
616,16,2015-11-28,Pythonもくもく会,35.647352500000,25.0,139.713237200000,アライドアーキテクツ株式会社,['第11回 Pythonもくもく会 @アライドアーキテクツ（恵比寿）'],0
617,0,2015-11-14,DjangoGirls Japan,35.661005200000,25.0,139.700351300000,イベントコミュニティスペース「dots.,['Django Girls Meetup (11/14土)'],0
